T [C],RH [%],Short_wave_global [W/m2],,,,,,,,,,,,,,
3.47401,96.8026,0,,,,,,,,,,,,,,
3.64478,92.3019,0,,,,,,,,,,,,,,
3.43789,95.7025,0,,,,,,,,,,,,,,
3.46518,96.4711,0.000979375,,,,,,,,,,,,,,
2.96544,96.7692,1.06332,,,,,,,,,,,,,,
3.30941,97.1165,10.2536,,,,,,,,,,,,,,
4.55315,97.0056,31.2661,,,,,,,,,,,,,,
4.97507,95.8972,37.4944,,,,,,,,,,,,,,
5.51864,92.7309,33.8733,,,,,,,,,,,,,,
5.87731,91.1893,36.1533,,,,,,,,,,,,,,
5.8509,83.0351,38.5085,,,,,,,,,,,,,,
4.50215,86.7177,24.7027,,,,,,,,,,,,,,
3.89476,81.9435,9.2628,,,,,,,,,,,,,,
3.395,85.7888,4.51047,,,,,,,,,,,,,,
2.99549,78.4395,0.431729,,,,,,,,,,,,,,
1.59895,73.4137,0,,,,,,,,,,,,,,
0.785501,69.0536,0,,,,,,,,,,,,,,
0.139693,77.3031,0,,,,,,,,,,,,,,
-0.197044,80.2114,0,,,,,,,,,,,,,,
-0.787588,85.7088,0,,,,,,,,,,,,,,
-1.31048,89.9542,0,,,,,,,,,,,,,,
-1.86036,92.4636,0,,,,,,,,,,,,,,
-2.28419,93.6637,0,,,,,,,,,,,,,,
-2.5552,94.6796,0,,,,,,,,,,,,,,
-2.92732,95.2047,0,,,,,,,,,,,,,,
-3.05973,95.4902,0,,,,,,,,,,,,,,
-2.79895,94.8574,0,,,,,,,,,,,,,,
-2.70464,89.2971,0.00106634,,,,,,,,,,,,,,
-2.39442,82.9138,1.11649,,,,,,,,,,,,,,
-1.77695,78.4781,10.8712,,,,,,,,,,,,,,
-0.876265,66.1842,31.4977,,,,,,,,,,,,,,
-0.107218,58.8109,48.9112,,,,,,,,,,,,,,
0.694708,53.724,60.4729,,,,,,,,,,,,,,
1.16944,50.3023,69.6973,,,,,,,,,,,,,,
1.20336,51.162,68.4853,,,,,,,,,,,,,,
1.27574,53.6993,65.1543,,,,,,,,,,,,,,
0.174654,50.2154,47.139,,,,,,,,,,,,,,
-1.29077,63.988,13.1416,,,,,,,,,,,,,,
-1.96116,67.3926,0.429658,,,,,,,,,,,,,,
-2.22479,73.7694,0,,,,,,,,,,,,,,
-2.2527,87.5024,0,,,,,,,,,,,,,,
-2.24912,87.4707,0,,,,,,,,,,,,,,
-2.45357,91.2755,0,,,,,,,,,,,,,,
-2.23925,95.6432,0,,,,,,,,,,,,,,
-2.23747,96.6554,0,,,,,,,,,,,,,,
-2.3491,97.0626,0,,,,,,,,,,,,,,
-2.57101,97.2167,0,,,,,,,,,,,,,,
-2.76338,97.3128,0,,,,,,,,,,,,,,
-3.10063,97.3275,0,,,,,,,,,,,,,,
-3.60214,97.2416,0,,,,,,,,,,,,,,
-3.36839,97.2713,0,,,,,,,,,,,,,,
-3.2956,97.3471,0.000900742,,,,,,,,,,,,,,
-3.27404,97.3598,1.46559,,,,,,,,,,,,,,
-2.54361,97.2608,13.2954,,,,,,,,,,,,,,
-1.23602,97.2079,32.1123,,,,,,,,,,,,,,
0.149611,97.0753,48.0511,,,,,,,,,,,,,,
1.55357,97.1399,55.607,,,,,,,,,,,,,,
2.20102,96.7945,59.6251,,,,,,,,,,,,,,
2.91321,88.4692,65.8125,,,,,,,,,,,,,,
2.48042,83.9139,56.9464,,,,,,,,,,,,,,
1.33809,86.9244,24.0026,,,,,,,,,,,,,,
-0.177446,91.5626,6.52009,,,,,,,,,,,,,,
-0.906899,95.2786,0,,,,,,,,,,,,,,
-0.803504,95.2324,0,,,,,,,,,,,,,,
-0.808162,92.3969,0,,,,,,,,,,,,,,
-0.994365,92.9364,0,,,,,,,,,,,,,,
-1.02201,93.2788,0,,,,,,,,,,,,,,
-1.43811,88.4416,0,,,,,,,,,,,,,,
-1.67479,87.7541,0,,,,,,,,,,,,,,
-1.72962,85.8836,0,,,,,,,,,,,,,,
-1.80861,84.9711,0,,,,,,,,,,,,,,
-1.96057,82.4656,0,,,,,,,,,,,,,,
-1.84972,84.2486,0,,,,,,,,,,,,,,
-1.93236,83.2082,0,,,,,,,,,,,,,,
-2.71576,86.8439,0,,,,,,,,,,,,,,
-2.36753,89.0512,0.00056841,,,,,,,,,,,,,,
-1.83639,86.1648,0.24146,,,,,,,,,,,,,,
-1.35054,84.8637,4.04614,,,,,,,,,,,,,,
-0.907496,85.3898,9.01943,,,,,,,,,,,,,,
0.123454,77.9425,27.3302,,,,,,,,,,,,,,
0.969471,72.3349,49.5639,,,,,,,,,,,,,,
0.690364,71.5642,45.1288,,,,,,,,,,,,,,
0.198499,71.3427,31.4288,,,,,,,,,,,,,,
0.921087,69.7199,35.7808,,,,,,,,,,,,,,
0.492916,71.8273,28.1533,,,,,,,,,,,,,,
-0.187057,70.0816,3.30093,,,,,,,,,,,,,,
-1.39095,79.9537,0,,,,,,,,,,,,,,
-2.14347,81.0493,0,,,,,,,,,,,,,,
-2.5247,82.8479,0,,,,,,,,,,,,,,
-2.97754,85.4468,0,,,,,,,,,,,,,,
-3.36186,86.827,0,,,,,,,,,,,,,,
-3.53025,88.0955,0,,,,,,,,,,,,,,
-3.6646,93.4545,0,,,,,,,,,,,,,,
-3.51154,95.4144,0,,,,,,,,,,,,,,
-3.41564,96.1104,0,,,,,,,,,,,,,,
-3.48115,96.1069,0,,,,,,,,,,,,,,
-3.36955,95.306,0,,,,,,,,,,,,,,
-3.18334,90.9997,0,,,,,,,,,,,,,,
-2.69666,86.2382,0,,,,,,,,,,,,,,
-2.31374,79.9295,0.000315713,,,,,,,,,,,,,,
-1.66813,73.4534,1.03433,,,,,,,,,,,,,,
-0.756966,75.2832,10.0566,,,,,,,,,,,,,,
0.605692,72.9129,32.993,,,,,,,,,,,,,,
1.8207,68.6141,50.1957,,,,,,,,,,,,,,
2.70408,66.2944,58.0845,,,,,,,,,,,,,,
2.20635,71.0512,43.2936,,,,,,,,,,,,,,
1.99773,77.0701,21.2531,,,,,,,,,,,,,,
2.29924,79.5812,18.3241,,,,,,,,,,,,,,
2.35271,79.4449,12.6605,,,,,,,,,,,,,,
1.60263,95.0268,3.52247,,,,,,,,,,,,,,
1.6273,97.3977,0,,,,,,,,,,,,,,
1.62963,99.7199,0,,,,,,,,,,,,,,
1.64825,99.6972,0,,,,,,,,,,,,,,
1.97108,99.4003,0,,,,,,,,,,,,,,
2.46806,98.8187,0,,,,,,,,,,,,,,
2.66091,98.6007,0,,,,,,,,,,,,,,
2.42395,98.4977,0,,,,,,,,,,,,,,
2.46957,98.2161,0,,,,,,,,,,,,,,
3.08774,97.8317,0,,,,,,,,,,,,,,
3.13255,97.4423,0,,,,,,,,,,,,,,
2.42264,96.9804,0,,,,,,,,,,,,,,
2.32569,96.8375,0,,,,,,,,,,,,,,
1.7635,96.5468,0,,,,,,,,,,,,,,
1.5597,95.8902,0.000179373,,,,,,,,,,,,,,
2.22191,95.4242,1.22311,,,,,,,,,,,,,,
3.01949,91.9168,12.1451,,,,,,,,,,,,,,
4.32693,86.4601,32.4601,,,,,,,,,,,,,,
5.5136,78.7612,49.289,,,,,,,,,,,,,,
6.38184,69.8336,54.8929,,,,,,,,,,,,,,
6.9278,71.8759,52.9287,,,,,,,,,,,,,,
5.67068,94.5765,40.7177,,,,,,,,,,,,,,
5.9459,84.4845,30.3786,,,,,,,,,,,,,,
5.21943,98.1127,16.8218,,,,,,,,,,,,,,
4.90839,98.64,1.99626,,,,,,,,,,,,,,
4.95271,98.0634,0,,,,,,,,,,,,,,
4.75577,97.6613,0,,,,,,,,,,,,,,
4.64297,97.478,0,,,,,,,,,,,,,,
4.60187,97.1382,0,,,,,,,,,,,,,,
4.87811,95.9405,0,,,,,,,,,,,,,,
5.13483,92.7553,0,,,,,,,,,,,,,,
5.14136,93.3147,0,,,,,,,,,,,,,,
5.27857,87.352,0,,,,,,,,,,,,,,
5.37523,87.9915,0,,,,,,,,,,,,,,
5.35394,88.6601,0,,,,,,,,,,,,,,
5.62857,86.0033,0,,,,,,,,,,,,,,
5.60819,84.8284,0,,,,,,,,,,,,,,
5.5751,80.1123,0,,,,,,,,,,,,,,
5.43055,78.381,1.79E-05,,,,,,,,,,,,,,
5.37005,78.2331,0.0957412,,,,,,,,,,,,,,
5.03602,74.0491,3.11873,,,,,,,,,,,,,,
5.60044,70.7899,15.1924,,,,,,,,,,,,,,
5.63377,71.8937,25.5299,,,,,,,,,,,,,,
5.8276,70.7474,31.801,,,,,,,,,,,,,,
5.78185,71.8912,26.4437,,,,,,,,,,,,,,
6.09922,72.2383,17.8189,,,,,,,,,,,,,,
6.08499,75.8971,12.6871,,,,,,,,,,,,,,
5.97199,81.8513,5.70422,,,,,,,,,,,,,,
5.82579,87.8206,1.3733,,,,,,,,,,,,,,
5.36943,98.2124,0,,,,,,,,,,,,,,
5.38365,98.279,0,,,,,,,,,,,,,,
5.63189,97.975,0,,,,,,,,,,,,,,
5.61067,99.6402,0,,,,,,,,,,,,,,
5.73325,99.7592,0,,,,,,,,,,,,,,
5.8672,99.7656,0,,,,,,,,,,,,,,
5.97855,99.722,0,,,,,,,,,,,,,,
6.0043,99.5578,0,,,,,,,,,,,,,,
6.07156,99.0529,0,,,,,,,,,,,,,,
6.24366,98.6791,0,,,,,,,,,,,,,,
6.32857,98.3866,0,,,,,,,,,,,,,,
6.42605,98.2006,0,,,,,,,,,,,,,,
6.46983,97.9951,0,,,,,,,,,,,,,,
6.7817,97.7813,0.000274475,,,,,,,,,,,,,,
6.96495,97.4619,0.196623,,,,,,,,,,,,,,
7.18082,96.853,4.42984,,,,,,,,,,,,,,
7.8693,92.4797,12.8935,,,,,,,,,,,,,,
8.19273,91.744,15.4666,,,,,,,,,,,,,,
8.37871,90.8913,14.2979,,,,,,,,,,,,,,
8.71679,88.1307,23.0373,,,,,,,,,,,,,,
9.48851,85.3194,38.7399,,,,,,,,,,,,,,
8.79911,90.1662,27.3558,,,,,,,,,,,,,,
7.97271,96.198,7.85017,,,,,,,,,,,,,,
7.66403,96.5258,2.62353,,,,,,,,,,,,,,
7.53001,94.6026,0.47697,,,,,,,,,,,,,,
7.41668,94.9236,0,,,,,,,,,,,,,,
7.56082,94.1396,0,,,,,,,,,,,,,,
7.29207,94.7671,0,,,,,,,,,,,,,,
7.49482,94.4083,0,,,,,,,,,,,,,,
7.21184,94.1536,0,,,,,,,,,,,,,,
7.03663,94.5911,0,,,,,,,,,,,,,,
6.73495,96.9967,0,,,,,,,,,,,,,,
6.95202,97.8201,0,,,,,,,,,,,,,,
6.97015,97.7624,0,,,,,,,,,,,,,,
6.76781,97.3142,0,,,,,,,,,,,,,,
6.93832,97.0883,0,,,,,,,,,,,,,,
6.69244,96.7963,0,,,,,,,,,,,,,,
6.9648,96.5107,7.03E-06,,,,,,,,,,,,,,
7.15357,95.3024,0.0994257,,,,,,,,,,,,,,
7.59717,92.6605,4.51001,,,,,,,,,,,,,,
8.04096,92.1426,16.551,,,,,,,,,,,,,,
8.93084,88.349,33.7407,,,,,,,,,,,,,,
10.2172,85.9065,49.4791,,,,,,,,,,,,,,
9.93192,81.1694,43.1993,,,,,,,,,,,,,,
9.45452,82.1859,27.7214,,,,,,,,,,,,,,
9.22419,82.8153,18.1785,,,,,,,,,,,,,,
8.83094,84.1241,6.93264,,,,,,,,,,,,,,
8.14077,84.644,0.897574,,,,,,,,,,,,,,
7.89992,85.8335,0,,,,,,,,,,,,,,
7.6343,87.0023,0,,,,,,,,,,,,,,
7.47278,85.1162,0,,,,,,,,,,,,,,
7.26958,86.4475,0,,,,,,,,,,,,,,
7.18722,89.5741,0,,,,,,,,,,,,,,
7.19256,91.426,0,,,,,,,,,,,,,,
6.94172,95.5047,0,,,,,,,,,,,,,,
7.04135,91.481,0,,,,,,,,,,,,,,
7.11514,89.4427,0,,,,,,,,,,,,,,
7.04951,90.414,0,,,,,,,,,,,,,,
6.91098,90.1367,0,,,,,,,,,,,,,,
6.85127,89.3594,0,,,,,,,,,,,,,,
6.67212,88.586,0,,,,,,,,,,,,,,
6.46033,89.0812,0.0212686,,,,,,,,,,,,,,
5.8323,90.0945,1.93074,,,,,,,,,,,,,,
6.40351,85.6266,13.4467,,,,,,,,,,,,,,
7.17481,78.2998,34.0595,,,,,,,,,,,,,,
8.59063,74.34,61.5159,,,,,,,,,,,,,,
8.10886,65.651,74.0629,,,,,,,,,,,,,,
7.58076,65.8921,63.6573,,,,,,,,,,,,,,
8.02235,66.2144,67.1116,,,,,,,,,,,,,,
8.87225,62.6522,95.8062,,,,,,,,,,,,,,
8.12523,66.9484,84.4778,,,,,,,,,,,,,,
6.67305,74.6429,30.1489,,,,,,,,,,,,,,
6.30846,78.0291,3.10777,,,,,,,,,,,,,,
6.4817,78.1787,0,,,,,,,,,,,,,,
6.59566,82.985,0,,,,,,,,,,,,,,
6.56744,86.5161,0,,,,,,,,,,,,,,
6.03991,97.9983,0,,,,,,,,,,,,,,
5.89265,99.6539,0,,,,,,,,,,,,,,
6.06335,99.7162,0,,,,,,,,,,,,,,
6.22948,99.6721,0,,,,,,,,,,,,,,
6.40033,99.4208,0,,,,,,,,,,,,,,
6.82361,98.7087,0,,,,,,,,,,,,,,
7.18051,98.4771,0,,,,,,,,,,,,,,
7.34832,98.2842,0,,,,,,,,,,,,,,
7.55924,98.152,0,,,,,,,,,,,,,,
7.66329,98.0585,0.000475272,,,,,,,,,,,,,,
7.81488,98.2987,0.161621,,,,,,,,,,,,,,
8.29496,98.2995,4.83954,,,,,,,,,,,,,,
8.59638,97.838,11.6892,,,,,,,,,,,,,,
9.07164,97.3868,16.6978,,,,,,,,,,,,,,
9.45761,96.8379,19.8711,,,,,,,,,,,,,,
9.83227,94.2729,21.0195,,,,,,,,,,,,,,
10.0221,96.3862,19.7306,,,,,,,,,,,,,,
9.91576,96.2951,15.0862,,,,,,,,,,,,,,
9.85986,94.137,8.57421,,,,,,,,,,,,,,
9.56796,94.3177,2.50308,,,,,,,,,,,,,,
9.49914,94.1149,0,,,,,,,,,,,,,,
9.41226,93.8919,0,,,,,,,,,,,,,,
9.37576,92.96,0,,,,,,,,,,,,,,
8.01251,93.1191,0,,,,,,,,,,,,,,
6.87677,94.9144,0,,,,,,,,,,,,,,
6.58742,96.2993,0,,,,,,,,,,,,,,
5.70732,95.7729,0,,,,,,,,,,,,,,
5.10667,95.7325,0,,,,,,,,,,,,,,
5.10061,95.734,0,,,,,,,,,,,,,,
6.29069,96.8637,0,,,,,,,,,,,,,,
6.35419,97.1457,0,,,,,,,,,,,,,,
6.22204,97.0187,0,,,,,,,,,,,,,,
6.67805,96.5124,0,,,,,,,,,,,,,,
6.7132,95.8242,0.00107502,,,,,,,,,,,,,,
6.92999,96.1668,0.865714,,,,,,,,,,,,,,
7.56991,93.8634,7.51596,,,,,,,,,,,,,,
8.28104,89.5353,18.3609,,,,,,,,,,,,,,
8.84226,87.3513,24.0324,,,,,,,,,,,,,,
9.00102,86.0713,26.0069,,,,,,,,,,,,,,
9.58299,83.3108,32.9372,,,,,,,,,,,,,,
10.033,83.307,36.2578,,,,,,,,,,,,,,
9.72896,81.2285,25.6699,,,,,,,,,,,,,,
9.36852,82.2115,9.67626,,,,,,,,,,,,,,
8.77014,86.8155,1.47161,,,,,,,,,,,,,,
8.42346,88.4814,0,,,,,,,,,,,,,,
7.93062,90.2885,0,,,,,,,,,,,,,,
7.84547,83.9048,0,,,,,,,,,,,,,,
6.6735,85.8235,0,,,,,,,,,,,,,,
6.05144,87.2115,0,,,,,,,,,,,,,,
5.82662,86.9431,0,,,,,,,,,,,,,,
4.97034,87.6148,0,,,,,,,,,,,,,,
4.20267,89.1069,0,,,,,,,,,,,,,,
3.64499,90.182,0,,,,,,,,,,,,,,
3.14868,90.3405,0,,,,,,,,,,,,,,
2.83989,92.3702,0,,,,,,,,,,,,,,
2.70608,94.1601,0,,,,,,,,,,,,,,
2.5118,94.8952,0,,,,,,,,,,,,,,
2.02699,92.6481,0.000639685,,,,,,,,,,,,,,
2.05679,94.0566,2.82649,,,,,,,,,,,,,,
3.18879,95.773,14.2684,,,,,,,,,,,,,,
4.54064,95.5519,27.0409,,,,,,,,,,,,,,
6.14635,88.3834,37.7767,,,,,,,,,,,,,,
7.91436,77.2031,52.3987,,,,,,,,,,,,,,
9.03666,70.5811,61.4866,,,,,,,,,,,,,,
9.44136,62.5063,55.3179,,,,,,,,,,,,,,
11.1566,54.5968,90.9915,,,,,,,,,,,,,,
11.2728,57.1829,112.011,,,,,,,,,,,,,,
8.49219,67.1262,57.1206,,,,,,,,,,,,,,
6.39399,75.2996,5.76102,,,,,,,,,,,,,,
5.47165,79.9526,0,,,,,,,,,,,,,,
4.66065,81.4792,0,,,,,,,,,,,,,,
4.30933,85.7223,0,,,,,,,,,,,,,,
3.72329,86.3498,0,,,,,,,,,,,,,,
3.28776,88.1047,0,,,,,,,,,,,,,,
2.71916,88.1398,0,,,,,,,,,,,,,,
2.44057,90.0701,0,,,,,,,,,,,,,,
2.20325,91.485,0,,,,,,,,,,,,,,
1.80738,93.0514,0,,,,,,,,,,,,,,
1.12439,92.7736,0,,,,,,,,,,,,,,
0.280298,89.6296,0,,,,,,,,,,,,,,
0.39093,93.3075,0,,,,,,,,,,,,,,
0.683312,92.0448,0.0135635,,,,,,,,,,,,,,
1.02228,90.5194,2.58818,,,,,,,,,,,,,,
1.40269,93.3765,17.0599,,,,,,,,,,,,,,
2.90031,88.4572,44.6832,,,,,,,,,,,,,,
4.57995,84.0256,70.6441,,,,,,,,,,,,,,
6.33687,82.3605,83.4311,,,,,,,,,,,,,,
7.4507,80.5243,83.0694,,,,,,,,,,,,,,
7.68821,76.3237,68.3973,,,,,,,,,,,,,,
9.38181,69.0275,92.4032,,,,,,,,,,,,,,
8.72381,72.0524,93.4585,,,,,,,,,,,,,,
6.28214,79.4784,38.5332,,,,,,,,,,,,,,
4.49552,83.4166,3.78281,,,,,,,,,,,,,,
3.8775,88.2232,0,,,,,,,,,,,,,,
3.58709,89.2708,0,,,,,,,,,,,,,,
2.54144,88.1329,0,,,,,,,,,,,,,,
2.04488,88.6547,0,,,,,,,,,,,,,,
1.50615,91.138,0,,,,,,,,,,,,,,
0.950167,92.7676,0,,,,,,,,,,,,,,
0.349067,89.2869,0,,,,,,,,,,,,,,
0.120151,90.6653,0,,,,,,,,,,,,,,
0.259121,92.007,0,,,,,,,,,,,,,,
1.37052,94.3768,0,,,,,,,,,,,,,,
1.71385,92.5179,0,,,,,,,,,,,,,,
2.05272,89.251,0,,,,,,,,,,,,,,
2.33705,90.6065,2.96E-06,,,,,,,,,,,,,,
2.54934,90.0005,0.0742191,,,,,,,,,,,,,,
2.84817,89.6592,1.52136,,,,,,,,,,,,,,
3.31282,89.8148,5.79511,,,,,,,,,,,,,,
3.68434,87.8525,11.8916,,,,,,,,,,,,,,
4.06291,85.7582,18.0622,,,,,,,,,,,,,,
3.98423,85.8972,14.6311,,,,,,,,,,,,,,
4.22612,87.2442,16.4168,,,,,,,,,,,,,,
4.41964,86.7956,19.8946,,,,,,,,,,,,,,
4.20253,87.8112,11.2648,,,,,,,,,,,,,,
3.92372,88.3505,3.11482,,,,,,,,,,,,,,
3.99636,97.7587,0.508917,,,,,,,,,,,,,,
4.08494,99.4764,0,,,,,,,,,,,,,,
3.76602,98.7519,0,,,,,,,,,,,,,,
3.35611,98.3092,0,,,,,,,,,,,,,,
3.35207,97.9336,0,,,,,,,,,,,,,,
3.29868,97.5513,0,,,,,,,,,,,,,,
2.95201,97.1708,0,,,,,,,,,,,,,,
2.91766,97.372,0,,,,,,,,,,,,,,
2.54343,97.2728,0,,,,,,,,,,,,,,
2.37304,96.1034,0,,,,,,,,,,,,,,
2.00009,92.6536,0,,,,,,,,,,,,,,
1.60696,91.8616,0,,,,,,,,,,,,,,
1.00094,90.5915,0,,,,,,,,,,,,,,
0.729812,90.6984,0.00962062,,,,,,,,,,,,,,
0.716599,90.6066,2.29863,,,,,,,,,,,,,,
1.29853,92.0203,10.8239,,,,,,,,,,,,,,
2.62882,86.6509,27.9465,,,,,,,,,,,,,,
3.9066,85.0009,40.8678,,,,,,,,,,,,,,
4.77965,83.5488,48.7209,,,,,,,,,,,,,,
5.76621,73.7595,57.8819,,,,,,,,,,,,,,
5.98109,71.9253,54.8951,,,,,,,,,,,,,,
5.37361,71.5684,35.6721,,,,,,,,,,,,,,
3.17276,96.5028,15.2272,,,,,,,,,,,,,,
2.01736,99.4222,3.07692,,,,,,,,,,,,,,
1.56828,99.6248,0,,,,,,,,,,,,,,
1.62669,99.4718,0,,,,,,,,,,,,,,
1.61969,99.434,0,,,,,,,,,,,,,,
1.53071,98.7855,0,,,,,,,,,,,,,,
1.49243,98.3077,0,,,,,,,,,,,,,,
1.43492,97.9972,0,,,,,,,,,,,,,,
1.31299,97.7447,0,,,,,,,,,,,,,,
1.63563,97.6507,0,,,,,,,,,,,,,,
1.79747,97.5682,0,,,,,,,,,,,,,,
1.05707,97.4881,0,,,,,,,,,,,,,,
0.756792,97.4496,0,,,,,,,,,,,,,,
0.809055,97.2569,0,,,,,,,,,,,,,,
0.66618,96.791,0,,,,,,,,,,,,,,
0.977221,96.2819,0.000859796,,,,,,,,,,,,,,
0.984542,90.4974,2.98793,,,,,,,,,,,,,,
1.68344,86.4325,13.5523,,,,,,,,,,,,,,
2.83438,85.4675,32.425,,,,,,,,,,,,,,
3.80291,76.972,54.7373,,,,,,,,,,,,,,
4.56767,73.8913,67.4145,,,,,,,,,,,,,,
5.09745,69.4634,72.751,,,,,,,,,,,,,,
5.06758,68.4286,73.484,,,,,,,,,,,,,,
4.86281,70.9463,66.7705,,,,,,,,,,,,,,
3.63189,73.4287,53.9317,,,,,,,,,,,,,,
2.08438,80.6455,29.0314,,,,,,,,,,,,,,
0.71532,85.5538,6.33778,,,,,,,,,,,,,,
0.366585,88.3817,0,,,,,,,,,,,,,,
0.422678,86.0741,0,,,,,,,,,,,,,,
0.41999,86.5414,0,,,,,,,,,,,,,,
0.100649,83.9586,0,,,,,,,,,,,,,,
0.115804,82.3207,0,,,,,,,,,,,,,,
-0.400001,80.1359,0,,,,,,,,,,,,,,
-0.948373,80.2546,0,,,,,,,,,,,,,,
-1.29958,80.5102,0,,,,,,,,,,,,,,
-1.38454,83.0411,0,,,,,,,,,,,,,,
-1.183,85.0673,0,,,,,,,,,,,,,,
-0.893002,85.9528,0,,,,,,,,,,,,,,
-1.06955,86.5658,0,,,,,,,,,,,,,,
-0.660761,86.1058,0.000521414,,,,,,,,,,,,,,
-0.304235,87.4113,0.963889,,,,,,,,,,,,,,
0.225496,88.5705,4.87231,,,,,,,,,,,,,,
0.686029,88.2416,8.69638,,,,,,,,,,,,,,
1.86991,90.1819,20.4003,,,,,,,,,,,,,,
3.77043,89.4306,34.7183,,,,,,,,,,,,,,
5.62464,81.3614,52.4194,,,,,,,,,,,,,,
4.7501,98.0139,53.3219,,,,,,,,,,,,,,
4.5836,98.7903,31.4629,,,,,,,,,,,,,,
4.73879,98.1813,24.2375,,,,,,,,,,,,,,
4.49771,98.3036,14.8232,,,,,,,,,,,,,,
3.83647,97.239,1.48755,,,,,,,,,,,,,,
4.16106,86.3724,0,,,,,,,,,,,,,,
4.04798,85.2623,0,,,,,,,,,,,,,,
4.07847,85.9823,0,,,,,,,,,,,,,,
4.32466,86.4105,0,,,,,,,,,,,,,,
3.93627,95.8148,0,,,,,,,,,,,,,,
4.37494,87.7307,0,,,,,,,,,,,,,,
4.76588,84.9386,0,,,,,,,,,,,,,,
4.58777,85.8464,0,,,,,,,,,,,,,,
4.14031,82.2434,0,,,,,,,,,,,,,,
3.56052,79.8187,0,,,,,,,,,,,,,,
3.05374,81.853,0,,,,,,,,,,,,,,
2.4815,82.9439,0.000128924,,,,,,,,,,,,,,
1.99027,85.2473,0.20737,,,,,,,,,,,,,,
2.12879,85.7398,5.65339,,,,,,,,,,,,,,
2.94157,82.3318,18.542,,,,,,,,,,,,,,
4.06712,79.5776,31.9263,,,,,,,,,,,,,,
5.52727,73.5978,52.3045,,,,,,,,,,,,,,
7.51942,65.2337,79.2285,,,,,,,,,,,,,,
9.01501,58.0972,94.32,,,,,,,,,,,,,,
8.89723,56.1122,82.0746,,,,,,,,,,,,,,
8.69986,61.6422,66.9724,,,,,,,,,,,,,,
7.04402,67.3956,43.754,,,,,,,,,,,,,,
5.58791,69.4315,14.1649,,,,,,,,,,,,,,
5.26762,73.5299,1.45057,,,,,,,,,,,,,,
4.87864,76.4627,0,,,,,,,,,,,,,,
4.50634,77.3152,0,,,,,,,,,,,,,,
4.21554,79.0981,0,,,,,,,,,,,,,,
4.17838,80.1112,0,,,,,,,,,,,,,,
4.33819,81.2834,0,,,,,,,,,,,,,,
4.0655,83.8839,0,,,,,,,,,,,,,,
3.67129,86.835,0,,,,,,,,,,,,,,
3.48787,88.2916,0,,,,,,,,,,,,,,
3.84898,89.5809,0,,,,,,,,,,,,,,
4.06314,89.2615,0,,,,,,,,,,,,,,
4.22386,89.9932,0,,,,,,,,,,,,,,
4.72931,89.6073,0,,,,,,,,,,,,,,
4.86866,92.8952,0.00172717,,,,,,,,,,,,,,
5.09157,92.5605,3.01228,,,,,,,,,,,,,,
5.95521,90.1481,15.4137,,,,,,,,,,,,,,
7.29656,81.6367,37.3839,,,,,,,,,,,,,,
7.64831,73.5823,56.046,,,,,,,,,,,,,,
7.72954,75.6326,57.1233,,,,,,,,,,,,,,
7.68142,75.4729,38.6205,,,,,,,,,,,,,,
7.24844,83.3499,21.9928,,,,,,,,,,,,,,
7.70681,85.1313,18.1682,,,,,,,,,,,,,,
7.98805,85.2837,22.0219,,,,,,,,,,,,,,
7.658,87.1129,18.4403,,,,,,,,,,,,,,
7.62363,89.1846,5.06554,,,,,,,,,,,,,,
7.64927,91.4331,0,,,,,,,,,,,,,,
7.58956,91.3993,0,,,,,,,,,,,,,,
7.8373,89.3294,0,,,,,,,,,,,,,,
8.01227,87.556,0,,,,,,,,,,,,,,
7.74298,92.6429,0,,,,,,,,,,,,,,
7.42352,91.741,0,,,,,,,,,,,,,,
7.47436,88.5721,0,,,,,,,,,,,,,,
7.52883,88.5469,0,,,,,,,,,,,,,,
7.57996,88.4413,0,,,,,,,,,,,,,,
7.73192,88.6226,0,,,,,,,,,,,,,,
7.79045,89.9829,0,,,,,,,,,,,,,,
8.21441,85.8247,0,,,,,,,,,,,,,,
7.9574,87.7193,0.00117707,,,,,,,,,,,,,,
8.0026,89.2586,0.698193,,,,,,,,,,,,,,
7.72609,98.6519,5.22978,,,,,,,,,,,,,,
8.62198,85.4519,14.9624,,,,,,,,,,,,,,
9.17901,79.3329,30.1256,,,,,,,,,,,,,,
10.4072,72.0679,57.5185,,,,,,,,,,,,,,
8.61943,95.9748,64.1017,,,,,,,,,,,,,,
9.06823,85.3588,45.928,,,,,,,,,,,,,,
8.84348,84.9626,36.0269,,,,,,,,,,,,,,
7.84546,96.662,23.6916,,,,,,,,,,,,,,
7.98616,91.4017,7.58364,,,,,,,,,,,,,,
8.24122,85.8794,0.991486,,,,,,,,,,,,,,
8.50412,84.8015,0,,,,,,,,,,,,,,
7.85425,85.0059,0,,,,,,,,,,,,,,
7.31407,87.3828,0,,,,,,,,,,,,,,
7.35839,89.5652,0,,,,,,,,,,,,,,
7.46217,86.7308,0,,,,,,,,,,,,,,
7.7947,83.6913,0,,,,,,,,,,,,,,
7.92002,87.6446,0,,,,,,,,,,,,,,
7.34321,95.8385,0,,,,,,,,,,,,,,
7.67246,90.7811,0,,,,,,,,,,,,,,
7.46195,89.6903,0,,,,,,,,,,,,,,
7.12017,88.5837,0,,,,,,,,,,,,,,
6.98749,89.2802,4.89E-07,,,,,,,,,,,,,,
